20200100102,2020,ICE,102,Basel SBB,Hannover,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf,ansehen
20200100103,2020,ICE,103,Hannover,Basel SBB,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100104,2020,ICE,104,Basel SBB,Amsterdam C,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf; bis Köln Hbf vereinigt mit ICE 204 als ICE 104,ansehen
20200100105,2020,ICE,105,Amsterdam C,Basel SBB,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100106,2020,ICE,106,Basel SBB,Köln,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf,ansehen
20200100107,2020,ICE,107,Köln,Basel SBB,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100108,2020,ICE,108,Basel SBB,Köln,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf,ansehen
20200100109,2020,ICE,109,Köln,Basel SBB,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100120,2020,ICE,120,Frankfurt(Main),Amsterdam C,Corona: Zug entfällt 20.3.-31.5.; ab 14.6. Laufweg über Köln Messe/Deutz(tief),ansehen
20200100121,2020,ICE,121,Amsterdam C,Frankfurt(Main),Corona: Zug entfällt 20.3.-31.5.; ab 15.6. Laufweg über Köln Messe/Deutz(tief),ansehen
20200100122,2020,ICE,122,Köln,Amsterdam C,Corona: Zug entfällt 20.3.-31.5.; Zug kommt als ICE 12 aus Frankfurt(M)Hbf,ansehen
20210100122,2021,ICE,122,Köln,Amsterdam C,Zug kommt als ICE 12 aus Frankfurt(M)Hbf; Corona: Zug fährt 5.5.-12.6. ab Frankfurt(M)Hbf,ansehen
20200100123,2020,ICE,123,Amsterdam C,Frankfurt(Main),Corona: Zug entfällt 20.3.-31.5.; ab 15.6. Laufweg über Köln Messe/Deutz(tief),ansehen
20200100128,2020,ICE,128,Frankfurt(Main),Amsterdam C,Corona: Zug entfällt 20.3.-31.5.; ab 15.6. Laufweg über Köln Messe/Deutz(tief),ansehen
20200100129,2020,ICE,129,Amsterdam C,Frankfurt(Main),Corona: Zug entfällt 20.3.-31.5.; ab 15.6. Laufweg über Köln Messe/Deutz(tief),ansehen
"20200100140,2020,IC,140,Berlin Ostbahnhof,Amsterdam C,""Corona: Zug endet 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100141,2020,IC,141,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.5.-1.6. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100142,2020,IC,142,Berlin Ostbahnhof,Amsterdam C,""Corona: Zug endet 22.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100143,2020,IC,143,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100144,2020,IC,144,Berlin Ostbahnhof,Amsterdam C,""Corona: Zug endet 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100145,2020,IC,145,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100146,2020,IC,146,Berlin Ostbahnhof,Amsterdam C,""Corona: Zug endet 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100147,2020,IC,147,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100148,2020,IC,148,Berlin Ostbahnhof,Amsterdam C,""Corona: Zug endet 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100149,2020,IC,149,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
20210100151,2021,ECE,151,Frankfurt(Main),Milano C,Corona: Zug entfällt bis 31.5.; Zug endet 1.6.-13.6. in Chiasso,ansehen
20200100152,2020,ICE,152,Köln,Amsterdam C,Corona: Zug entfällt 20.3.-31.5.; Zug kommt zeitweise als ICE 12 von Frankfurt(M)Hbf,ansehen
20200100153,2020,ICE,153,Amsterdam C,Köln,Corona: Zug entfällt 20.3.-31.5.; Zug fährt als ICE 15 weiter nach Frankfurt(M)Hbf,ansehen
20200100158,2020,ICE,158,Frankfurt(Main),Amsterdam C,Corona: Zug entfällt 23.3.-31.5.; bis Köln Hbf vereinigt mit ICE 316,ansehen
20200100159,2020,ICE,159,Amsterdam C,Köln,Corona: Zug entfällt 20.3.-31.5.; Zug fährt als ICE 19 weiter nach Frankfurt(M)Hbf,ansehen
20200100170,2020,EC,170,Praha hl.n.,Berlin Hbf,Corona: Zug entfällt 14.3.-24.5.; fährt 25.5.-7.6. als EC 95960,ansehen
20210100170,2021,EC,170,Praha hl.n.,Berlin Hbf,Corona: Zug entfällt 3.1.-12.6.,ansehen
20200100171,2020,EC,171,Berlin Hbf,Praha hl.n.,Corona: Zug entfällt 15.3.-25.5.; fährt 26.5.-7.6. als EC 95961,ansehen
20210100171,2021,EC,171,Berlin Hbf,Praha hl.n.,Corona: Zug entfällt 4.1.-13.6.,ansehen
20200100172,2020,EC,172,Budapest-Nyugati pu.,Hamburg-Altona,Corona: Zug entfällt seit 14.3. Information zur Wiederaufnahme via www.bahn.de,ansehen
20200100173,2020,EC,173,Hamburg-Altona,Budapest-Nyugati pu.,Corona: Zug entfällt seit 15.3. Information zur Wiederaufnahme via www.bahn.de,ansehen
"20200100174,2020,EC,174,Praha hl.n.,Hamburg-Altona,""Corona: Zug entfällt 14.3.-24.5.; Zug endet 25.5.-13.6. in Berlin Hbf, fährt als EC 95980"",ansehen"
"20200100175,2020,EC,175,Berlin Hbf,Praha hl.n.,""Corona: Zug entfällt 14.3.-24.5., fährt 25.5.-7.6. als EC 95981"",ansehen"
20210100175,2021,EC,175,Berlin Hbf,Praha hl.n.,Corona: Zug entfällt 4.1.-12.6.,ansehen
20200100176,2020,EC,176,Praha hl.n.,Hamburg-Altona,Corona: Zug entfällt 14.3.-13.6.,ansehen
20200100177,2020,EC,177,Hamburg-Altona,Praha hl.n.,Corona: Zug entfällt 15.3.-13.6.,ansehen
"20200100178,2020,EC,178,Praha hl.n.,Berlin Hbf,""Corona: Zug entfällt 14.3.-24.5., fährt 25.5.-7.6. als EC 95982"",ansehen"
20210100178,2021,EC,178,Praha hl.n.,Berlin Hbf,Corona: Zug entfällt 4.1.-12.6.,ansehen
"20200100179,2020,EC,179,Hamburg-Altona,Praha hl.n.,""Corona: Zug entfällt 15.3.-24.5.; Zug 25.5.-13.6. vorübergehend in Berlin Hbf, fährt als EC 95983"",ansehen"
20200100180,2020,IC,180,Zürich HB,Singen(Hohentwiel),Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100181,2020,IC,181,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100182,2020,IC,182,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100183,2020,IC,183,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100184,2020,IC,184,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100185,2020,IC,185,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100186,2020,IC,186,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100187,2020,IC,187,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100188,2020,IC,188,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100189,2020,IC,189,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100190,2020,EC,190,München,Basel SBB,Corona: Zug entfällt 16.3.-7.6.,ansehen
20200100191,2020,EC,191,Basel SBB,München,Corona: Zug entfällt 16.3.-7.6.,ansehen
20200100194,2020,EC,194,München,Zürich HB,Corona: Zug entfällt 16.3.-7.6.,ansehen
20200100195,2020,EC,195,Zürich HB,München,Corona: Zug entfällt 16.3.-7.6.,ansehen
20200100196,2020,EC,196,München,Zürich HB,Corona: Zug entfällt 16.3.-8.6.,ansehen
20200100197,2020,EC,197,Zürich HB,München,Corona: Zug entfällt 16.3.-7.6.,ansehen
20200100200,2020,ICE,200,Basel SBB,Köln,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf,ansehen
20200100201,2020,ICE,201,Köln,Basel SBB,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100202,2020,ICE,202,Basel SBB,Köln,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf,ansehen
20200100203,2020,ICE,203,Köln,Basel SBB,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100204,2020,ICE,204,Köln,Dortmund,Corona: Zug beginnt 20.3.-17.5. in Basel Bad Bf; Zug kommt als ICE 104 aus Basel SBB,ansehen
20200100205,2020,ICE,205,Dortmund,Basel Bad Bf,Corona: Zug endet 20.3.-17.5. in Basel Bad Bf,ansehen
20200100208,2020,ICE,208,Basel SBB,Kiel,Corona: Zug beginnt 19.3.-24.5. in Basel Bad Bf; ab 13.6. Laufweg ab Essen üb Recklingh. (o.Halt),ansehen
20200100209,2020,ICE,209,Kiel,Basel SBB,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100222,2020,ICE,222,Frankfurt(Main),Amsterdam C,Corona: Zug entfällt 20.3.-31.5.; ab 15.6. Mo-Fr Laufweg über Köln Messe/Deutz(tief),ansehen
"20200100240,2020,IC,240,Berlin Ostbahnhof,Amsterdam C,""Corona: Zug endet 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100241,2020,IC,241,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.-31.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
"20200100242,2020,IC,242,Hannover,Amsterdam C,""Corona: Zug endet 23.3.-5.4., 25.-30.5. in Bad Bentheim; Zug entfällt 6.4.-43.5."",ansehen"
20200100243,2020,IC,243,Amsterdam C,Hannover,Corona: Zug beginnt 22.3.-5.4. in Bad Bentheim; Zug entfällt 6.4.-24.5.,ansehen
20200100244,2020,IC,244,Bad Bentheim,Amsterdam C,Corona: Zug entfällt 6.4.-24.5.,ansehen
"20200100245,2020,IC,245,Amsterdam C,Berlin Ostbahnhof,""Corona: Zug beginnt 23.3.-5.4., 25.-30.5. in Bad Bentheim; Zug entfällt 6.4.-24.5."",ansehen"
20200100246,2020,EC,246,Warszawa Wschodnia,Berlin Hbf,Corona: Zug entfällt 14.-21.6.,ansehen
20200100247,2020,EC,247,Berlin Hbf,Warszawa Wschodnia,Corona: Zug entfällt 14.-21.6.,ansehen
20200100248,2020,EC,248,Warszawa Wschodnia,Berlin Hbf,Corona: Zug entfällt 16.3.-26.6.,ansehen
20210100248,2021,EC,248,Warszawa Wschodnia,Berlin Hbf,Corona: Zug entfällt bis 10.6.,ansehen
20200100249,2020,EC,249,Berlin Hbf,Warszawa Wschodnia,Corona: Zug entfällt 16.3.-27.6.,ansehen
20210100249,2021,EC,249,Berlin Hbf,Warszawa Wschodnia,Corona: Zug entfällt bis 12.6.,ansehen
20200100256,2020,RJ,256,Graz,Berlin-Charlottenburg,Corona: Zug entfällt 4.5.-13.6.,ansehen
20200100257,2020,RJ,257,Berlin Hbf,Graz,Corona: Zug entfällt 5.5.-14.6.,ansehen
20210100260,2021,RJX,260,Wien,München,Corona: Zug entfällt 8.2.-27.3. ab Salzburg Hbf,ansehen
20210100261,2021,RJX,261,München,Budapest-Keleti pu.,Corona: Zug entfällt 8.2.-27.3. bis Salzburg Hbf,ansehen
20210100262,2021,RJX,262,Wien,München,Corona: Zug entfällt 8.2.-27.3. ab Salzburg Hbf,ansehen
20210100265,2021,RJX,265,München,Wien,Corona: Zug entfällt 8.2.-27.3. bis Salzburg Hbf,ansehen
20200100271,2020,ICE,271,Frankfurt(Main),Chur,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100272,2020,ICE,272,Zürich HB,Hamburg-Altona,Corona: Zug beginnt 19.3.-24.5. in Basel Bad Bf,ansehen
20200100273,2020,ICE,273,Hamburg-Altona,Basel SBB,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100274,2020,ICE,274,Basel SBB,Berlin Hbf,Corona: Zug beginnt 19.3.-24.5. in Basel Bad Bf,ansehen
20200100275,2020,ICE,275,Berlin Ostbahnhof,Interlaken Ost,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100276,2020,ICE,276,Basel SBB,Berlin Ostbahnhof,Corona: Zug beginnt 19.3.-24.5. in Basel Bad Bf,ansehen
20200100277,2020,ICE,277,Berlin Ostbahnhof,Basel SBB,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100278,2020,ICE,278,Interlaken Ost,Berlin Ostbahnhof,Corona: Zug beginnt 19.3.-25.5. in Basel Bad Bf,ansehen
20200100279,2020,ICE,279,Berlin Ostbahnhof,Basel SBB,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100280,2020,IC,280,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100281,2020,IC,281,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100282,2020,IC,282,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100283,2020,IC,283,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100284,2020,IC,284,Zürich HB,Stuttgart,Corona: Zug endet 16.3.-24.5. in Schaffhausen,ansehen
20200100285,2020,IC,285,Stuttgart,Zürich HB,Corona: Zug beginnt 16.3.-24.5. in Schaffhausen,ansehen
20200100286,2020,EC,286,Innsbruck,München,Corona: Zug entfällt 15.3.-22.6.,ansehen
20210100286,2021,EC,286,Innsbruck,München,Corona: Zug entfällt 10.1.-10.5.,ansehen
20200100287,2020,EC,287,München,Innsbruck,Corona: Zug entfällt 15.3.-14.6.,ansehen
20210100287,2021,EC,287,München,Innsbruck,Corona: Zug entfällt 10.1.-10.5.,ansehen
20200100288,2020,EC,288,Innsbruck,München,Corona: Zug entfällt 15.3.-14.6.,ansehen
20200100289,2020,EC,289,München,Innsbruck,Corona: Zug entfällt 15.3.-22.6.,ansehen
20200100292,2020,ICE,292,Zürich HB,Berlin Ostbahnhof,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
20200100294,2020,NJ,294,Roma Termini,München,Corona: Zug endet seit dem 16.3. in Villach Hbf; Zug entfällt 30./31.3.-25./26.06.,ansehen
20210100294,2021,NJ,294,Roma Termini,München,Corona: Zug entfällt bis 24.5.,ansehen
20200100295,2020,NJ,295,München,Roma Termini,Corona: Zug beginnt seit dem 16.3. in Villach Hbf; Zug entfällt seit dem 31.3./1.4.-26./27.6.,ansehen
20210100295,2021,NJ,295,München,Roma Termini,Corona: Zug entfällt bis 25.5.,ansehen
20200100314,2020,ICE,314,Frankfurt(Main),Bruxelles-Midi/Brussel-Zuid,Corona: Zug entfällt 23.3.-31.7.,ansehen
"20210100314,2021,ICE,314,Frankfurt(Main),Bruxelles-Midi/Brussel-Zuid,""Corona: Zug entfällt 4.1.-26.3., 5.5.-12.6."",ansehen"
20200100315,2020,ICE,315,Bruxelles-Midi/Brussel-Zuid,Frankfurt(Main),Corona: Zug entfällt 23.3.-26.6.,ansehen
"20210100315,2021,ICE,315,Bruxelles-Midi/Brussel-Zuid,Frankfurt(Main),""Corona: Zug entfällt 4.1.-26.3., 5.5.-12.6."",ansehen"
20200100316,2020,ICE,316,Frankfurt(Main),Bruxelles-Midi/Brussel-Zuid,Corona: Zug entfällt 23.3.-1.7.; bis Köln Hbf vereinigt mit ICE 158,ansehen
"20210100316,2021,ICE,316,Frankfurt(Main),Bruxelles-Midi/Brussel-Zuid,""Corona: Zug endet 4.1.-26.3., 5.5.-12.6. in Köln Hbf"",ansehen"
20200100317,2020,ICE,317,Bruxelles-Midi/Brussel-Zuid,Frankfurt(Main),Corona: Zug entfällt 23.3.-1.8.,ansehen
"20210100317,2021,ICE,317,Bruxelles-Midi/Brussel-Zuid,Frankfurt(Main),""Corona: Zug beginnt 4.1.-26.3., 5.5.-12.6. in Köln Hbf"",ansehen"
20200100318,2020,ICE,318,Frankfurt(Main),Bruxelles-Midi/Brussel-Zuid,Corona: Zug entfällt 23.3.-13.6.,ansehen
20210100318,2021,ICE,318,Frankfurt(Main),Bruxelles-Midi/Brussel-Zuid,Corona: Zug endet bis 27.3. sowie 5.5.-12.6. in Köln Hbf,ansehen
20200100319,2020,ICE,319,Bruxelles-Midi/Brussel-Zuid,Köln,Corona: Zug entfällt 23.3.-13.6.,ansehen
"20210100319,2021,ICE,319,Bruxelles-Midi/Brussel-Zuid,Köln,""Corona: Zug entfällt 13.12.-27.3., 3.5.-12.6."",ansehen"
20200100370,2020,ICE,370,Basel SBB,Berlin Ostbahnhof,Corona: Zug beginnt 19.3.-24.5. in Basel Bad Bf,ansehen
20200100371,2020,ICE,371,Berlin Ostbahnhof,Interlaken Ost,Corona: Zug endet 19.3.-24.5. in Basel Bad Bf,ansehen
